	logFC	logCPM	F	PValue	FDR
YLR079W	-0.410801973308716	7.01141263042662	211.872594285358	3.36870925496268e-21	2.50086558499372e-20
YLR080W	-0.717818079341013	4.89896002296	117.302700206515	7.47932134566648e-18	4.22856282063247e-17
YLR081W	0.208483614330261	3.78929346223335	21.2644367044778	0.00158631049553833	0.0026706890524236
YLR082C	-0.322125158410494	4.77409165994309	35.2321426061956	5.71986258851002e-08	1.46967709525952e-07
YLR083C	0.494228379261614	7.22440682060475	119.610816339898	4.55877100604825e-18	2.62013787960525e-17
YLR084C	0.00190261301570778	5.67757152651086	0.00309307211972981	0.967260085176723	0.973504501478703
YLR085C	-0.18297385421565	5.87473583746125	38.0426754181967	6.43778616686441e-05	0.000124871024997096
YLR086W	-0.0692997883088628	6.12580701636982	3.22386762811147	0.123806939317142	0.158304856544995
YLR087C	-0.0183984324630646	5.73845320485503	0.235783270991514	0.690086535660249	0.732864379492049
YLR088W	0.0109383328131745	6.09703367042869	0.177645309187024	0.808479645653086	0.840840405318987
YLR089C	0.799568834427691	7.81667152963168	572.118608567444	3.28361193531817e-40	9.75076382316385e-39
YLR090W	0.265803444123973	6.25730795215918	79.8010608990533	2.9834020082603e-09	8.5933001956172e-09
YLR091W	-0.407154810588759	5.17720238529662	171.681264978392	2.11799708330683e-16	1.06172265365767e-15
YLR092W	-0.714934168721235	5.99387855402709	484.526903170787	1.71799289839497e-37	4.31992085257704e-36
YLR093C	-0.290833229456828	7.19871019695004	99.7116472169114	1.68390616850682e-11	5.73189894476448e-11
YLR094C	-0.185437487098015	5.92653671772233	19.6084597702505	4.81687758351368e-05	9.46975050781568e-05
YLR095C	-0.342156807037668	6.88657375986337	150.910541363135	4.4726077150511e-15	2.0080044428408e-14
YLR096W	0.38409948720359	6.70468381080077	90.9136735257079	3.33611255198912e-15	1.51411920481835e-14
YLR097C	-0.270767377083682	5.09948616379275	50.7444999173371	6.56130288849569e-08	1.67965044386942e-07
YLR098C	-0.142970411392872	4.88907250652641	14.1068305331948	0.00587526193347785	0.00924038673825166
YLR099C	0.584496348479861	6.3384089794021	245.406723291376	3.74025923362423e-27	4.5114616210601e-26
YLR099W-A	-0.743204767127128	6.50842851179279	52.9123847023151	1.38810266210646e-10	4.41193078536998e-10
YLR100W	-0.128234827828997	7.60604227729059	29.8056960625181	0.00301696249832144	0.00491992106159323
YLR102C	-0.189231661923965	4.96080214714405	19.4595931811043	0.000226856634680148	0.000418791584921671
YLR103C	-0.572730235638795	4.64715706733409	225.711858659196	9.05669437836306e-26	9.87369687822938e-25
YLR104W	-0.34681684046358	5.50744943861386	85.3178672394013	2.67147732242865e-13	1.03996096754811e-12
YLR105C	-0.391951238631826	5.86837730589266	202.877419872388	1.29633833430189e-17	7.1413125907302e-17
YLR106C	0.371714020062751	8.46432292361136	47.0025325636537	9.45715378054143e-10	2.83124392585004e-09
YLR107W	0.0332821714076666	5.39154545357963	0.576815555692289	0.487949516557518	0.544533497718805
YLR108C	-1.51848456957131	5.71314958208708	760.982199780086	5.1674309677667e-45	1.90675145059131e-43
YLR109W	-0.416655718215806	11.688203576207	38.8081167841525	1.57564691311967e-08	4.26094282316317e-08
YLR110C	0.115711437102403	13.1692984285526	4.13182406862412	0.0451067961989342	0.0624247627821913
YLR113W	0.202241292370735	8.5589421635879	29.8316738215908	5.51429286491162e-06	1.18617213886129e-05
YLR114C	-0.0146070234107563	7.46909997533824	0.108900991183445	0.742185377535801	0.781010464784552
YLR115W	-0.0493321145924146	5.77235645202019	2.80972599765514	0.283937397616376	0.336622359607552
YLR116W	0.104422041059155	5.96042185306857	6.94070988991959	0.0216529160012587	0.0315264030314848
YLR117C	-0.241543089437609	5.93057694948435	30.877673221709	2.9081195280159e-07	7.05368859459633e-07
YLR118C	-0.224327797373854	5.79942783198424	46.6060244076511	1.08840395328352e-06	2.51009136563464e-06
YLR119W	-0.386592361239919	4.5421553358133	52.9981152751465	1.35084210208647e-10	4.30227341604252e-10
YLR120C	0.615255910620591	8.34565535033081	222.048360713518	9.19885644915287e-26	9.9937402120065e-25
YLR121C	0.321333998486937	7.48936228691352	33.674112350675	1.0159777169899e-07	2.56192359205379e-07
YLR125W	-0.0663664538536664	2.66181874799803	0.750444612823863	0.436969648642857	0.494186204014664
YLR126C	-0.191464538401608	5.3865734354165	25.1879274231075	6.728805592594e-05	0.000130232252251447
YLR127C	-0.0611384661187588	5.46015453792215	2.66553940561128	0.198736754031825	0.243961101996547
YLR128W	0.0374859615978807	4.59906438042963	0.664088492495943	0.493562240689176	0.549813171300054
YLR129W	0.90040539792886	5.99909454346091	92.5369416687151	2.2340927824443e-15	1.02597747763263e-14
YLR130C	0.441361665726656	6.83068283539305	242.4451572185	7.26747958733256e-24	6.78443154290507e-23
YLR131C	0.0280821821429966	6.07296800391712	0.446558151065535	0.534205941691639	0.588466393285472
YLR132C	-0.185223446368078	4.79419039770287	16.6352465612809	0.000453693239871886	0.000812997426391115
YLR133W	-0.0383802428386711	6.31037161830775	1.04775994195662	0.389984644863246	0.445982806779241
YLR134W	0.29960679115514	6.10638436917598	52.5851428950636	1.54027236566652e-10	4.87075987438965e-10
YLR135W	-0.460302282321593	4.94392574006369	192.01218674969	4.55580063524298e-19	2.8324997768071e-18
YLR136C	1.4134124255119	5.42575701580435	531.368914191803	5.40843786798621e-39	1.47279556964026e-37
YLR137W	-0.805043856205824	5.70420757958426	369.85623199545	3.20336669187189e-33	6.18458039953966e-32
YLR138W	-0.187802245566514	8.06493370180226	30.5944199552321	1.78241729098227e-05	3.67079069569531e-05
YLR139C	-0.0277634671989489	5.16422680294539	0.318505365394808	0.574392462026388	0.625770683647198
YLR141W	-0.539622681001413	5.44302504445884	114.621030066703	1.33899550570493e-17	7.36329450932623e-17
YLR142W	0.00142177374682783	4.34280474675614	0.000322642343155974	0.985709750806739	0.988404246025217
YLR143W	0.110481146273916	5.4232073216503	8.21633604816144	0.0207865336390012	0.0303286906347242
YLR144C	-0.121202223373704	5.67900580445435	18.7857777809084	0.00898639965756145	0.0137750921233155
YLR145W	-0.200238082397631	4.60391301277505	29.7689231903198	0.000251112100878431	0.000461247440670956
YLR146C	0.279054036544403	5.60223400896927	48.8631419041608	2.57117439195497e-09	7.45067077520036e-09
YLR146W-A	-0.519722996997064	4.31402622103733	122.86532905119	2.28958827822899e-18	1.3559233146283e-17
YLR147C	-0.066577006143626	5.13846910148184	3.37872651206343	0.180661259887355	0.223903278522103
YLR148W	-0.115063524898421	5.32223068971415	5.16468351633995	0.0254938410585053	0.0367243226705565
YLR149C	-0.539097984496168	6.30605701668835	52.272135062702	1.70181222891881e-10	5.36798232652387e-10
YLR150W	0.435467931241348	11.1003809671943	96.4737043975564	8.57687035891883e-16	4.08597124203345e-15
YLR151C	-1.21367976331397	5.53949337795132	627.828602086302	9.32161281020691e-42	2.99636997342527e-40
YLR152C	0.465390554401037	5.75466901526364	212.534880676074	8.28560989410585e-24	7.70030749622117e-23
YLR153C	-0.170230572941154	8.92940263716583	23.1002335606884	0.000166776305038625	0.000312599049660614
YLR154C	-0.75273285791177	5.13790310135822	191.732075741078	8.61432038275278e-24	7.98200622687167e-23
YLR154C-H	-0.363187779750659	2.89639900784221	1.96755682845543	0.164235740182722	0.205286445335629
YLR154W-C	0.535147885974552	10.9067274126694	3.49358517839943	0.0649428497995004	0.0874316950236798
YLR155C	-0.790510006811028	7.82589167268771	400.797512858356	1.80213640450118e-34	3.75856943761518e-33
YLR156C-A	-0.509287201728866	3.01189703335759	4.99167680618101	0.0280107874802668	0.0400172441527936
YLR156W	-1.19368033208514	2.49930742566042	224.645349837698	6.36767356453559e-26	7.05307501748561e-25
YLR157C	-0.818747016732458	7.82982782908892	422.224283345558	2.72885864601289e-35	6.01313163128493e-34
YLR157C-B	2.44338932832756	7.72420650389455	5531.97325325733	4.73933946903219e-81	2.46287674407373e-78
YLR157C-C	-0.413654380468395	2.9980577290353	3.11236252771227	0.0811804084597049	0.107413754965992
YLR157W-D	-1.04848299511971	1.68434937450952	145.792207898266	2.3806752564424e-20	1.63490324320959e-19
YLR157W-E	0.362666921006357	1.72024363862187	11.1419449786974	0.00123967718040049	0.0021104632533381
YLR158C	-0.800514158597168	7.82376591425834	413.937784248017	5.60865402630497e-35	1.2186608539386e-33
YLR159C-A	-0.395533213489359	2.9933077038477	2.79339697911521	0.0982162609133795	0.128133180555614
YLR159W	-1.22699090431337	2.49319748719339	279.086414028036	5.3841600544686e-29	7.42823497780225e-28
YLR160C	-0.78801455102456	7.82283746531826	395.488338546169	2.91404469259799e-34	5.97762588915824e-33
YLR161W	-1.27070647246882	2.43971536724593	321.415431460654	4.40131115677408e-31	7.49311493126311e-30
YLR162W	0.586393592544032	7.0220072320291	5.00649065170113	0.0277852992907144	0.0397406253158016
