	rab.all	rab.win.S	rab.win.W	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
YER050C	0.845689090756179	0.709632108026752	0.89738089702812	0.155172253310196	0.395130180421588	0.470932862213422	0.350008582743217	0.289172866061095	0.531276343686646	0.529829545454546	0.763674874262619
YER051W	-0.177695930155637	-0.245818575778676	0.0385300004581923	-0.026934712777674	0.749786331815417	-0.0264537409343882	0.475001305059319	0.874547661185273	0.943138512531028	0.878314393939394	0.952253321414555
YER052C	1.89823534080623	1.88037094964702	1.9319758853788	0.0672987590857828	0.416809809782938	0.14978321278915	0.375006942634908	0.262491170067143	0.520484148941534	0.507260101010101	0.745592244720669
YER053C	1.52256186448137	1.35585220584003	2.16277431251019	1.06815192764854	0.540077880338256	2.09668735647192	0.00175147641157519	0.000826159710413878	0.0150975930017601	0.00252525252525253	0.0288760999853479
YER053C-A	-5.45521937152693	-5.8185969626533	-4.62167608521495	1.13106884717041	2.96936302307833	0.322682568160267	0.30001239648458	0.514167096990973	0.701299690211345	0.594854797979798	0.791239381717474
YER054C	0.471418763900954	0.565357139195437	-0.0607972057105766	-0.612840978839135	0.626247743298918	-0.774237386714072	0.175029285622464	0.119100547505786	0.333572203627177	0.122632575757576	0.33531429137019
YER055C	2.85592571192598	2.6586818769949	3.48371522286121	0.824551923320561	0.347378381980721	2.30713655707374	0.00175147641157519	0.000162182531586457	0.00589237873658973	0.00252525252525253	0.0288760999853479
YER056C	1.91600417212755	1.8114248969106	2.27263684127617	0.648850382141172	1.06434624148881	0.627462694675879	0.24391964199069	0.0710285439775612	0.242221093580947	0.112689393939394	0.320466208806651
YER056C-A	3.55399276057608	3.56536559288644	3.35825644113241	0.410506463879715	0.816315841679826	0.465858515828568	0.439027457996833	0.348865893332689	0.612601888741401	0.755050505050505	0.907960457838924
YER057C	2.3667912889287	2.39141627429542	2.33483588216387	0.0611661431119357	0.549246572125059	0.127120945591906	0.41463850431674	0.753715141292703	0.883352669426859	0.826862373737374	0.930627264007459
YER058W	0.197848755207229	0.231116699032937	-0.00970214396075431	-0.158771591486313	0.544368322581888	-0.317268412499649	0.39024961754121	0.456714981112641	0.682256492800694	0.630208333333333	0.81952442262563
YER059W	1.25431744566714	1.22620101647944	1.28688213447147	0.0196468066820943	0.451359814187956	0.048693993630353	0.475001305059319	0.859694230455951	0.937420194010688	0.828125	0.929915680858525
YER060W	0.388083272875939	0.527177411557433	0.290085553027539	-0.191018156160331	0.394901621013025	-0.303822738570456	0.350008582743217	0.784094194630738	0.896036410838234	0.517361111111111	0.759863513324732
YER060W-A	-0.590423502507946	-0.810906700495977	-0.356144043807999	0.496302538641249	0.358945607910989	1.35830285841415	0.0501221854103181	0.0074727813701687	0.0547174748244078	0.0107323232323232	0.0650000172323123
YER061C	-0.338843122420003	-0.300531875555105	-0.361277752712671	-0.159357185310311	0.686946780187045	-0.297458766863179	0.39024961754121	0.695579843056841	0.850137825603523	0.820391414141414	0.927596264592909
YER062C	2.02512928023881	2.02746583109376	2.02133349234358	-0.0642358567773007	0.677272553171604	-0.0871611359442551	0.450002629880113	0.940474688680693	0.974279254354905	0.908301767676768	0.965700693929101
YER063W	1.67577161322838	1.77358842865604	1.53624742666758	-0.206521012222693	0.443040872140333	-0.406519294971906	0.268307305172865	0.217126431239102	0.468983158859873	0.301136363636364	0.570844497655919
YER064C	2.27050143467848	2.21870346264066	2.57477593151627	0.244176657295109	0.992964814049171	0.192307406366319	0.450002629880113	0.886929200744553	0.950394780038221	0.80050505050505	0.925376861364704
YER065C	1.10392334215049	1.28112126520562	0.786109698679542	-0.557680734075643	0.400842979768028	-1.58191123479439	0.00175147641157519	0.00513990427065347	0.0449094167750517	0.00299873737373737	0.0315369269411796
YER066W	-0.610849725723296	-0.446290316121857	-0.737983323542462	-0.233311828016744	0.59435354128729	-0.352093396341085	0.400005424020998	0.583377739342342	0.782819665203173	0.612215909090909	0.817370422364433
YER067W	2.47740954269661	2.13459125755205	4.73158521010014	2.62227831775138	0.595878559767414	4.28798818793662	0.00175147641157519	6.40457567555313e-05	0.0033868277664849	0.00252525252525253	0.0288760999853479
YER068W	1.71383629062285	1.61254494352252	2.02046660737567	-0.300537455279748	1.54080183259497	-0.194680610136	0.425003995233639	0.619869415449197	0.812619665191539	0.838383838383838	0.939834190955649
YER069W	0.10835546716789	0.637861300838009	-0.666955845351343	-1.13867093383994	0.653060611916655	-1.81849994368384	0.0246294035019031	0.00199067738650912	0.0253701245746679	0.00741792929292929	0.0535866269901513
YER070W	0.848668397180274	0.533708371929173	1.22903906826083	0.683591621491209	0.558105277418129	1.20634645997428	0.15003570233448	0.0156829761018538	0.0903661046117919	0.0227272727272727	0.110439727220454
YER071C	-1.10382843701453	-1.21515034036518	-0.939187368107254	0.190666715336117	0.588089804728943	0.271381326884327	0.341472149901524	0.560755513352732	0.751639732971899	0.530145202020202	0.748050917512658
YER072W	2.67185337754133	2.29948838838993	3.23918962384064	1.05687225430848	0.589120171547536	2.33539570836267	0.00175147641157519	0.00202214081615118	0.0260102068841655	0.00252525252525253	0.0288760999853479
YER073W	2.86827187614773	2.77628764967685	2.94226699955101	0.154298258658619	0.290484055749262	0.427912425207299	0.292695333794382	0.260311814371674	0.520488056548256	0.26010101010101	0.535073802313459
YER074W	4.34468942027414	4.9873631968094	3.0874506075487	0.433337371408251	2.52094258137677	0.183866138317238	0.41463850431674	0.928159456794426	0.969273732026431	0.755050505050505	0.907960457838924
YER074W-A	0.317217491632769	0.292321718209661	0.357747500050285	0.00797944650439852	0.545110077442803	0.0262413146253734	0.475001305059319	0.678747854696766	0.842210163260643	0.750157828282828	0.890293097906626
YER075C	-0.712982125828169	-0.875012688348447	-0.386704539241654	0.450613893246403	0.458988312990946	0.78473399294904	0.121994904251815	0.0569468040018577	0.196093564764044	0.0587121212121212	0.189861403791743
YER076C	-0.251434326148845	-0.148401722831013	-0.33628251165588	-0.122352209645565	0.572189822063451	-0.283202874547558	0.317083637245523	0.539326354923216	0.743994322816875	0.586489898989899	0.799910832728449
YER077C	0.551797757982796	0.267377338680249	0.71493105900749	0.412059207194712	0.52337612899873	0.797882960738592	0.195145994153606	0.0751882728359126	0.248078580666303	0.134785353535354	0.353839495737042
YER078C	0.814765602295276	0.878024300327391	0.508574709894102	-0.266505679240626	0.310099314152912	-0.837722415891656	0.175029285622464	0.0992889863100554	0.287874734788197	0.102114898989899	0.289643253713445
YER078W-A	-7.29485200818557	-7.55233248254384	-6.77012298953277	0.5454027690003	3.38197412434844	0.143699100062373	0.41463850431674	0.500156728320859	0.688921317196241	0.59469696969697	0.796798554302001
YER079W	1.4860950245226	1.60299311788314	1.32930745134542	-0.427768105351823	0.970080572957676	-0.491022605836783	0.292695333794382	0.230885035119271	0.48787368082758	0.260890151515152	0.531639958258001
YER080W	1.77269752490896	2.08996769080816	1.7111338341366	-0.220167652311097	0.57126147994501	-0.43002500489875	0.341472149901524	0.395178537275337	0.64816585677893	0.505839646464647	0.761885870241827
YER081W	3.67597871161067	4.39742739049256	0.744078929373904	-3.58433933381818	0.63507039601309	-5.36564617655977	0.00175147641157519	4.60090005527796e-08	3.45607995538375e-05	0.00252525252525253	0.0288760999853479
YER082C	0.308575254548752	0.0564266660541302	1.07494728874987	0.762575448405262	0.581216318099405	1.51273968886124	0.0246294035019031	0.0118559084445096	0.0745924011942469	0.0121527777777778	0.071814723574589
YER083C	1.70409259688528	1.76363919240723	1.42315853685601	-0.363845698855689	0.39128336309872	-0.883947821266387	0.175029285622464	0.0528853389449699	0.195610299799482	0.0921717171717172	0.272903218064728
YER084W	-2.19350309885311	-1.83946699242055	-2.65850751980159	-1.13119155349694	1.68175369621014	-0.643742208153476	0.175029285622464	0.243596505615749	0.493197576776045	0.127525252525253	0.338290354731041
YER085C	-5.06713692719799	-4.88865029083084	-5.28051008791477	-0.515432572610402	1.82081156075595	-0.17526555684747	0.41463850431674	0.643363490164776	0.790625490315702	0.596590909090909	0.744987805779329
YER086W	2.46686722179272	2.70777528914833	2.43721825588572	-0.132005205820799	0.284289470865912	-0.453999725196396	0.475001305059319	0.325543952041919	0.584444845593606	0.636363636363636	0.850888005262421
YER087C-B	1.40999896273735	1.14174865204688	1.45908883150949	0.265302112409523	0.412507403965925	0.483662871112033	0.39024961754121	0.190092131209899	0.42649376033403	0.493686868686869	0.738715746793072
YER087W	-0.0503085839877873	0.0224645152557974	-0.114804440263112	-0.0679934711793493	0.399915215535776	-0.19190646694653	0.425003995233639	0.61242610917499	0.798032030513309	0.657512626262626	0.845001711069637
YER088C	3.90325937767421	4.04406939465899	3.58820052605267	-0.49212094081869	0.942769148633013	-0.598265660351259	0.125044570363034	0.107184795685919	0.314817294404556	0.0432449494949495	0.169936020029493
YER089C	2.46971374227637	2.68938491992107	2.25173225359891	-0.497527202024312	0.351224508266948	-1.44354078885276	0.0976174843959045	0.00888748318200595	0.0624723051641447	0.0200441919191919	0.100488308410198
YER090W	2.26352064793455	2.5338256007704	1.75810430766617	-0.186931413455513	0.837572424841057	-0.245127511505888	0.365860822647333	0.402203696962177	0.657307577821749	0.391256313131313	0.664079028538952
YER091C	2.95204724206704	4.28506257301907	1.8087878235161	-2.20858728468595	0.603995659478688	-2.77229663160942	0.00175147641157519	0.00012756346904013	0.00519169237701418	0.00252525252525253	0.0288760999853479
YER092W	0.86373935573632	1.07955982197033	0.486538756417106	-0.627752313101952	0.37326878725967	-1.32787336943285	0.0750794211284538	0.00299880973692163	0.0317518971739221	0.00741792929292929	0.0530096760135917
YER093C	0.7838048366921	0.71571668440902	0.868348600693584	0.0928616080102005	0.544336247678845	0.174543353876302	0.39024961754121	0.689502022676798	0.834138919071668	0.643465909090909	0.818186895467491
YER093C-A	-0.38141585571339	-0.330581666529457	-0.495525452965227	-0.157973481362517	0.661459340364151	-0.296082627544958	0.350008582743217	0.526359715052158	0.73774596326212	0.526199494949495	0.755067994746307
YER094C	3.01827256836579	3.36663865694776	2.39135278562487	-0.431565863766632	0.899558195891778	-0.611074365306707	0.268307305172865	0.261464126847301	0.523198378737208	0.201073232323232	0.453643973605665
YER095W	1.31222054035267	1.84517936670716	0.916696559783263	-1.08979645518987	0.813773417436498	-1.34014709505679	0.0976174843959045	0.0118696351811408	0.0764367293172591	0.0255681818181818	0.12221304706844
YER096W	-2.98192431070495	-2.77239034409286	-3.20205772090852	-0.385785028298135	0.704705415099236	-0.520784179553511	0.325010383765953	0.308487496478067	0.502986138022951	0.364267676767677	0.573825253153719
YER098W	0.60331798016276	0.758647704738324	0.454169759087779	-0.567347146078756	0.602440237439274	-0.892209285862967	0.121994904251815	0.0610582155346099	0.217853286902284	0.0509785353535354	0.172924637941728
YER099C	0.830374670322354	0.87520282590918	0.793147101732865	0.0468630690209375	0.630327758202377	0.0809835917373561	0.450002629880113	0.895810277230144	0.953467819796023	0.817866161616162	0.93052276870841
YER100W	1.41197560355826	1.20300335890417	1.63901599109634	0.43556549396561	0.418358493863273	0.884551812115378	0.146376508331534	0.23767864201245	0.489302255170204	0.154513888888889	0.374876521227075
YER101C	-0.946159508323523	-0.949840405600482	-0.943634901217463	-0.0218785117395557	0.415201552895333	-0.0517809803904489	0.475001305059319	0.675348812435616	0.8355004397113	0.766729797979798	0.907172525437371
YER102W	4.68187816018948	5.04580271995448	4.10947237366386	0.671080168714868	1.88351651554721	0.345112913726891	0.39024961754121	0.703525779598534	0.861477594895527	0.755050505050505	0.907960457838924
YER103W	0.228500182674567	0.306724792620495	0.105541371430944	-0.190396575894813	0.379240879368454	-0.430854996283097	0.250017353084383	0.360573765872727	0.601758883871479	0.405460858585859	0.659750877611528
YER104W	-1.45575505714079	-1.52085481063714	-1.41265212053115	0.156574325959397	0.480630540116259	0.247691699552914	0.41463850431674	0.468220048732602	0.678151875234689	0.526041666666667	0.746340765624699
YER105C	1.21007509253792	1.06270246292892	1.32100833279162	0.256691901843396	0.248625526880303	0.959688457136994	0.15003570233448	0.0619932753750373	0.208700511667999	0.064709595959596	0.220278596636629
YER106W	-6.41478092666709	-6.29936328367876	-6.72839335244187	-0.39983414032903	2.19901132326863	-0.130325585061871	0.425003995233639	0.679062353165024	0.835685904067877	0.696338383838384	0.860242705910008
YER107C	1.16857391634518	1.19373393807931	1.1323509642099	-0.0100891960601279	0.509280184972797	-0.0360601475460925	0.5	0.803680088817615	0.905174395352437	0.798295454545455	0.917475500246365
YER109C	0.756675829717715	0.719965071522083	0.936297618976805	0.052462196876248	1.22538735521575	0.0399917443796117	0.487805482839447	0.404110123591482	0.659180517647412	0.747790404040404	0.905074626734885
YER110C	2.13139726893982	1.9390448027562	2.69793582441249	0.709079437332973	0.352278678498767	1.82117470437063	0.0732483959549606	0.00344518901333117	0.034887420874024	0.00852272727272727	0.0584446634911571
YER111C	0.0014467282488333	-0.0513278526952474	0.118709580759846	-0.394120844512806	1.21182982363603	-0.360526521463344	0.439027457996833	0.343306933534962	0.602820531221022	0.592960858585859	0.828431182512774
YER112W	1.71748004922701	1.60594634633226	1.96383116815288	0.15907720228296	0.826948705044646	0.170569090673411	0.450002629880113	0.549597232079517	0.76771008267685	0.78030303030303	0.91549794330427
YER113C	0.145445303123335	0.33929422662872	-0.00833786716875551	-0.35314204522501	0.360962853585641	-0.85948083030264	0.1000577262803	0.0685064286826718	0.231365242438804	0.0825441919191919	0.257396187647383
YER114C	1.54597879545854	1.60445165383143	1.44703467467894	-0.311914752381066	0.824044509098511	-0.496014387830508	0.200024397482589	0.127182270318714	0.347791874288449	0.162089646464646	0.37967472549458
YER115C	-0.192888172057771	-0.15962149394312	-0.682380947149191	-0.178026437719745	1.01327957258768	-0.238628304637132	0.450002629880113	0.810469035132113	0.912386522669576	0.89977904040404	0.962829828495275
YER116C	0.417741170613122	0.582539765608336	0.288231333153346	-0.368149349293434	0.70729635629954	-0.610145300737755	0.292695333794382	0.212047744868832	0.463047548978323	0.297348484848485	0.563369118069311
YER117W	4.22227296737921	4.35210163631224	4.05701613471419	0.467269827377017	1.17593259320072	0.33723498393224	0.439027457996833	0.533845056084778	0.757998695605135	0.726010101010101	0.897454763282499
YER118C	1.24918362601223	1.34332974539836	1.17156984950502	-0.172053586702366	0.28815011881648	-0.512951571648327	0.24391964199069	0.150987649139401	0.370744871074883	0.180713383838384	0.401355347825596
YER119C	1.2050357030747	1.75000831050744	0.939336538127613	-0.833441658941854	0.445327731169307	-1.80231583520548	0.0750794211284538	0.00125250365407677	0.0185952975949285	0.00852272727272727	0.055635064559217
YER120W	3.09678388447007	3.06487846301115	3.48031040888057	0.190814430781782	0.751155423148919	0.27075281307823	0.365860822647333	0.599962596876731	0.800780538648837	0.586174242424243	0.824710629398902
YER121W	-1.44338344231568	-1.39501573106491	-1.66528987164321	-0.274022819455817	0.759827191952354	-0.292714850519255	0.400005424020998	0.433424970177883	0.66856259859647	0.618055555555556	0.813232575179704
YER122C	2.45236822323765	2.32732597320372	3.13277609699887	0.367124503239439	0.844692949749624	0.6484032330648	0.2750146885301	0.265697883185024	0.527958569686588	0.243844696969697	0.514888302226637
YER123W	0.557744823392329	0.509329077353158	1.0697341686677	0.0100239948923804	1.23771336011639	0.00903491403679669	0.487805482839447	0.922794937109432	0.966646870627595	0.915719696969697	0.968589591450291
YER124C	-0.0166939131426567	-0.372107181737418	1.29388175385359	1.5974144467525	0.575629969593293	2.80940731982361	0.00175147641157519	8.23593041541832e-05	0.00378608404974038	0.00252525252525253	0.0288760999853479
YER125W	2.14942550929496	2.31642613030651	2.11064579521162	-0.175886645455019	0.263126195493394	-0.514242683625856	0.325010383765953	0.327742284432945	0.583068485720238	0.389835858585859	0.664063709763562
YER126C	0.749872633396398	0.582626219371227	1.56294228396673	0.946729896756445	0.530443918775116	1.64892644548096	0.0246294035019031	0.00458253224168479	0.0415808800955086	0.00536616161616162	0.0441745507207846
YER127W	-0.451359729080653	-0.805087534682639	0.357949738966672	1.21049785966351	0.579079356461548	2.10902421782129	0.0732483959549606	0.00239328964617329	0.0269490975890493	0.00741792929292929	0.0530237485107684
YER128W	-1.97083461651903	-1.98512483310516	-1.95261306965764	0.0799756564046081	0.569045979661392	0.115048434790637	0.450002629880113	0.63495323873961	0.806415033903582	0.722064393939394	0.875362477929955
YER129W	1.57917135332125	1.46099793322646	2.00723968849534	0.0989089849167568	1.0620814199379	0.26578499137525	0.463416457194513	0.818711355680069	0.917300642491075	0.938131313131313	0.976892497532454
YER130C	0.528235825787057	0.307560127951231	0.958148517750934	0.648349918190784	0.326093823939029	1.83423864153852	0.00175147641157519	0.00104992197740289	0.0155286974270018	0.00347222222222222	0.0337929730968036
YER131W	4.38112800011737	4.25432479180689	4.87223237132742	0.690647393683008	0.250237715013398	2.70400847002921	0.00175147641157519	0.000375891633147558	0.00958884354600402	0.00252525252525253	0.0288760999853479
YER132C	0.33967270546339	0.274238013213603	0.772647030117229	0.193724799069944	0.78867468960254	0.346854439401558	0.375006942634908	0.684671535117819	0.848021057491662	0.691919191919192	0.880251735544939
YER133W	2.37514563561729	2.39117052046921	2.36397044618877	-0.0847008672558447	0.41223452077232	-0.222112593451808	0.425003995233639	0.703230329133311	0.855986423666541	0.752525252525253	0.899323604232987
YER134C	0.420424991887983	0.349259071941021	0.492076150741565	0.124409001183349	0.254705855828698	0.453586969568004	0.325010383765953	0.225299866813385	0.457724027690608	0.343118686868687	0.592221767916887
YER136W	2.95321753303048	2.96323634686572	2.92811966398527	-0.48581376873998	0.635876247774896	-0.720898165468896	0.365860822647333	0.0850513521142903	0.271064479977305	0.299400252525253	0.565118400965829
YER137C	-2.25819777574438	-2.27486112517936	-2.1957593558387	0.0888172196806192	0.542427130870903	0.0842244094137274	0.475001305059319	0.613254230779393	0.794358582284745	0.660037878787879	0.845616812244273
YER138C	1.2424954391919	0.738090496963655	3.34843265011809	2.13798705422835	1.13826999152149	2.23446249192622	0.00175147641157519	0.00120427415470531	0.019295094022115	0.00252525252525253	0.0288760999853479
YER138W-A	-4.69040334777849	-5.46781293874524	-3.18652230327799	2.01810665472137	1.873641186368	1.14460457239741	0.0976174843959045	0.0154988655582885	0.087114971659816	0.0211489898989899	0.101708080553197
YER139C	-1.40470749859899	-1.24922983985101	-1.52823043506308	-0.179716897525162	0.541029371846657	-0.307763790399455	0.39024961754121	0.495963033799751	0.706795256746625	0.437973484848485	0.701884528664748
YER140W	-0.0795014428815781	0.00563093949307536	-0.210902382247334	-0.186295516281155	0.389496315047806	-0.467695811790134	0.24391964199069	0.226532122465609	0.462705806951561	0.28219696969697	0.54327155048194
YER141W	1.49292531729744	1.71619691377673	1.40836651654492	-0.0174287120996919	0.419214945865303	-0.0379519259049459	0.475001305059319	0.797711137306227	0.906450396670554	0.769097222222222	0.904081263099428
YER142C	-0.05248712670502	-0.000587153064791401	-0.12466584035829	-0.13149414447167	0.519816993376347	-0.264467465260437	0.39024961754121	0.472533739437196	0.691037113182863	0.541508838383838	0.756487500855689
YER143W	1.53130433290382	1.55960242006772	1.50185733631425	-0.0377115635505429	0.414100460304187	-0.0633850507886377	0.439027457996833	0.810538409294445	0.913599447451767	0.642361111111111	0.839248186208565
YER144C	1.73561979071922	1.62939119396851	1.79510544264591	-0.202222953817087	0.918375812343106	-0.2784725398228	0.450002629880113	0.473814543954367	0.713731761247345	0.698863636363636	0.883420811593241
YER145C	3.08330032287324	3.75946161413906	2.59936830358807	-0.804668924774345	0.658505844325931	-1.0190603367192	0.175029285622464	0.0472561984034136	0.186025589099835	0.0866477272727273	0.269717857929491
YER146W	1.80191257458992	2.05191023556039	1.38845766226763	-0.553377338608949	0.776151681094465	-0.791500710123223	0.200024397482589	0.110503334718472	0.319098428294763	0.127998737373737	0.344524932958187
YER147C	-0.0233003784383161	0.665636134442472	-0.282417458275891	-0.764336170970807	0.545562090466752	-0.999530573963753	0.146376508331534	0.0138214282549808	0.082867472110916	0.0397727272727273	0.15793350566351
YER148W	1.44943421808041	1.35890396186756	1.76677725361346	0.396730174633737	0.307405319818124	0.938689133116697	0.175029285622464	0.0660548132748533	0.225696504356938	0.0902777777777778	0.273184098322497
YER149C	-0.705137138653184	-0.801907205756388	-0.606173301275658	0.254147128090269	0.359643833947056	0.610081297621869	0.2750146885301	0.20494393385649	0.401327165598634	0.278882575757576	0.473365029837382
YER150W	1.2696469591794	0.883177657173771	2.02885235055725	1.19391330811343	0.982531531564176	1.0267569402733	0.146376508331534	0.0263983312600351	0.127620890764905	0.0203598484848485	0.104443582246865
YER151C	1.42347866070679	1.3875227788866	2.12606312751616	0.0961345295601062	1.2811782433162	0.0874316586067429	0.463416457194513	0.823100426278931	0.92066214302014	0.922979797979798	0.971394980219133
YER152C	1.94138256101809	2.44307822497646	1.37364450923857	-0.63920753430724	0.71184091893292	-1.16515265384824	0.15003570233448	0.0388296099038585	0.163383174442668	0.087594696969697	0.272761753188279
YER153C	-1.45056597236095	-1.05493969105639	-2.03612715676235	-0.672649067738668	1.05548071404814	-0.63212894123272	0.175029285622464	0.120554069857617	0.332272968473366	0.0913825757575758	0.276691118755668
YER154W	1.68481270817708	1.69407460656337	1.65548708547101	-0.0604428182360106	0.53793248657688	-0.069272199653274	0.450002629880113	0.423629105371358	0.672824680820604	0.701073232323232	0.865894914851712
YER155C	2.05529060667329	2.08057211757228	2.03529617575366	-0.0221926313256935	0.197317030953638	-0.118421832785965	0.463416457194513	0.675729377670283	0.831620869418369	0.785353535353535	0.906988785675573
YER156C	1.90552568284565	1.8114764491565	2.03990950112336	0.431071719371372	0.846902375155008	0.491944704047671	0.292695333794382	0.225297819167599	0.481690663115974	0.270991161616162	0.546079509005863
YER157W	0.131441271540995	0.0902756459331231	0.188279976374467	0.215431230595001	0.498710801881571	0.459796708375131	0.325010383765953	0.249565181026764	0.497138904306391	0.431186868686869	0.68110469502272
YER158C	0.313350625411202	0.224201432817823	0.62920681904543	0.210868684500811	1.30717895888718	0.178735557632779	0.400005424020998	0.888208384008546	0.950307986596799	0.961489898989899	0.985012934465716
YER159C	2.11140836951267	1.51732308713483	2.47045608619355	0.735758105372184	0.611485251243913	0.852557909302256	0.219532473904943	0.082476856389217	0.266203242729447	0.104008838383838	0.305710794656728
YER160C	0.819533700499345	0.614112306790103	2.80159735483283	2.04683472927275	0.80617671971918	2.0946611087053	0.00175147641157519	0.00398150775186912	0.0388351270290894	0.00252525252525253	0.0288760999853479
YER161C	1.78159322190591	1.66879367177767	2.03547412191065	-0.0523982292678076	0.647137981140297	-0.0373119316919108	0.475001305059319	0.777901981586732	0.898362435694484	0.961489898989899	0.986291693003522
YER162C	1.02431342339997	1.17725676161368	0.849201855949408	-0.327018431101335	0.231211225202363	-1.39735379007746	0.00175147641157519	0.00804437307999334	0.0537932781304403	0.00599747474747475	0.0444945484784271
YER163C	1.0042556451057	1.09695090150271	0.681111622278061	-0.418581823857363	0.820679967341445	-0.488081732129866	0.24391964199069	0.167707574482878	0.404240134884226	0.171875	0.407918615599904
YER164W	2.00764102497884	1.97760550042801	2.06428413674432	-0.323260631428231	0.895109123248998	-0.551277066196727	0.400005424020998	0.349617957317411	0.612096544120817	0.697443181818182	0.884290202334735
YER165W	3.76521402656272	3.79628833640006	3.75095074660886	-0.0234731158776151	0.346506179169835	-0.0720142661288745	0.463416457194513	0.772533516754796	0.894695181708813	0.85479797979798	0.945113410944332
YER166W	2.26889390138481	2.39089607810049	1.94170810641273	-0.435073385950773	0.308557919955188	-1.27125640766808	0.121994904251815	0.0157061439049491	0.0909775905855284	0.0173611111111111	0.0931168467379751
YER167W	1.5756539106309	1.5546533915467	1.64829365369102	-0.404472676529217	1.04447664831546	-0.378986061922049	0.400005424020998	0.33595625922085	0.599542557901977	0.733743686868687	0.897827467384762
YER168C	-0.181705934677376	-0.262744892050426	-0.0934841797485833	0.0445365563509634	0.361406396145187	0.09546624400139	0.475001305059319	0.406755280684393	0.642653273341246	0.560763888888889	0.761394116637645
YER169W	0.711429575635185	0.400793928540251	1.23084139957405	0.282591176861673	0.973678629164018	0.32808651752066	0.365860822647333	0.633886522575911	0.818490525641523	0.626262626262626	0.850939247838381
YER170W	-0.546699119685045	-0.512800249513213	-0.647166018345509	-0.135797733149423	0.317902511529424	-0.366487926192379	0.325010383765953	0.307376012145822	0.533939798872451	0.411931818181818	0.599005961883567
YER171W	0.534902953031997	0.293295606413889	0.937463191761133	0.590113281251213	0.350865444932599	1.69460327771191	0.0246294035019031	0.00189686837610728	0.0222070876358692	0.00394570707070707	0.0361625534363537
YER172C	0.966241706091268	0.878427484969481	1.16271962432407	0.292663909282244	0.243890034391111	1.18981823830584	0.125044570363034	0.041501774876481	0.157093202560736	0.055239898989899	0.181894480198483
YER173W	0.00987794531942487	0.0167330762679567	-0.0113822100282226	-0.185860428955438	0.404825724714645	-0.367654287418552	0.350008582743217	0.302656703307648	0.552093163955203	0.503945707070707	0.735927145641945
YER174C	0.174590660825992	-0.00269662502707479	0.442774428257711	0.47082607393117	0.404512713938686	1.08948122371296	0.15003570233448	0.0346523383470568	0.147355748690003	0.0307765151515152	0.132014149226378
YER175C	-0.356385467062811	-0.269729458563145	-0.406131459899857	-0.134132295087005	0.718268007171442	-0.147795642706743	0.39024961754121	0.654319577767	0.824448877876338	0.667771464646465	0.855313345288013
YER175W-A	-4.09852652517694	-4.40262696848211	-3.72587840079153	0.72738443093999	1.23510699069232	0.459956872659107	0.268307305172865	0.194812163675355	0.376835815369149	0.210385101010101	0.416974220530308
YER176W	1.57226268733259	1.55540650708089	1.7043009605241	0.108661533479977	0.363075474835352	0.288576434473738	0.41463850431674	0.784903755798607	0.901402316275633	0.749526515151515	0.906560313790479
YER177W	4.89304894035756	5.02228571443544	4.83684642935198	-0.266258945973077	0.386673135553705	-0.624324388416608	0.268307305172865	0.209195558063315	0.463285023695296	0.18655303030303	0.431417312495549
YER178W	3.71523195619719	4.15295555469953	2.66348785455843	-0.424468247556394	1.4291499896695	-0.32400874045708	0.268307305172865	0.258843215093813	0.52105203290139	0.198705808080808	0.456114781355614
YER179W	-0.976279149716765	-0.836720465618368	-1.26308608166356	-0.364514790823707	0.966854244313764	-0.367421936576357	0.24391964199069	0.218696353544771	0.468075886487494	0.200284090909091	0.440102616423205
YER180C	-0.0416279242076563	-0.365633300817666	0.114373833002317	0.435552451558086	0.546531524483192	0.656873160895874	0.2750146885301	0.0787843802009476	0.252953207524446	0.209753787878788	0.457815672960033
YER180C-A	-3.14824270862077	-2.80333813261815	-3.5605102644304	-0.611470695448317	1.10586330577778	-0.456481371630686	0.365860822647333	0.483671109775671	0.697046934972229	0.447916666666667	0.692190136076455
YER182W	0.113378282543006	0.0628040381127697	0.160170649456581	0.134589072800201	0.35195188555964	0.347579935372514	0.325010383765953	0.390059996545507	0.635269104596971	0.586647727272727	0.798615591544613
YER183C	-0.086769631390708	0.0626218218036811	-0.769581766587198	-0.377679444292795	0.968936000895001	-0.355032040589677	0.400005424020998	0.652332906310467	0.827742943182327	0.659564393939394	0.856117042611891
YER184C	-1.07224855815578	-0.932788105730324	-1.15459808017966	-0.223014717262131	0.409862999291315	-0.573824743901519	0.292695333794382	0.183645048419132	0.363321632766397	0.268308080808081	0.442911503898305
YER185W	-3.24066893385998	-3.055848786232	-3.56603071494998	-0.53757524875027	0.916872818687335	-0.536346746144204	0.250017353084383	0.283448538366519	0.516508711853943	0.332070707070707	0.569883868802694
YER186C	-0.15178874808331	-0.184510853616302	-0.0194475590438019	0.0473658772100096	0.64242398018214	0.0748874341695212	0.463416457194513	0.533044949941107	0.744808852304618	0.673611111111111	0.863766783616589
YER187W	-1.03990184201967	-0.794954994566819	-1.93418400317542	-1.04622736358041	1.25477855151883	-0.73235847264444	0.219532473904943	0.0891254589671448	0.279157164454093	0.0989583333333333	0.288860147729697
