	rab.all	rab.win.S	rab.win.W	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
tE%28UUC%29I	-8.97139551759226	-9.14985744301267	-8.79174851052397	0.336565288540596	3.82489205834678	0.0766267382920632	0.467532485863235	0.480827481573902	0.510232825484741	0.422018308379609	0.453413510004385
tE%28UUC%29J	-8.599339178847	-8.82818738699138	-8.34960878949908	0.331990261931691	3.81036794236431	0.0719112400374502	0.442708366141839	0.41764712615521	0.456265194888	0.341094046644978	0.375866597344855
tE%28UUC%29K	-8.46081728551374	-8.56492892900204	-8.25732830896217	0.407038894688594	3.71140889295373	0.0779667945688961	0.45194807921503	0.453161519539641	0.497122638827536	0.462366513263355	0.499728408472033
tE%28UUC%29L	-9.1514683491268	-9.29096399257919	-8.99268166428054	0.26670589398653	3.86488466509138	0.0568319322057425	0.462337683632515	0.48035559013852	0.524499005860821	0.450848619303481	0.490336452809943
tE%28UUC%29M	-9.23908370658056	-9.52218174060406	-9.01058728027907	0.42667622395802	4.31773845641202	0.10514519867457	0.450520861572477	0.46616308006604	0.501606286026304	0.413608963825859	0.446797754020328
tE%28UUC%29P	-9.07374659733944	-9.30904916970309	-8.78844485663343	0.486464206575147	3.82353688515377	0.0976005699517864	0.445312531280238	0.430289205981605	0.468482851804006	0.407227014780355	0.442881411490074
tF%28GAA%29B	-9.51312753705581	-9.44796416009112	-9.56644451191676	-0.182290220707857	3.95081018791105	-0.0342441212960289	0.467532485863235	0.605023981156786	0.64683382956142	0.522937107215213	0.563279566908536
tF%28GAA%29D	-8.76962534015358	-8.91004954235036	-8.62963858637048	0.220328552542206	3.80958619562978	0.0569568561062225	0.471354182908856	0.392263284423998	0.438741541280996	0.541951759730272	0.575010472361704
tF%28GAA%29F	-8.22643990433628	-8.24974006257716	-8.20132663629303	0.00104109604509262	3.41817322761543	8.71493394662139e-05	0.5	0.471932262331983	0.51685159861942	0.491818750269343	0.531615822994491
tF%28GAA%29G	-8.60354593839096	-8.87027542607223	-8.27713738294453	0.759734886342876	3.60151097459148	0.158912405057511	0.429687540537985	0.344419236711866	0.378582142791804	0.315956897382554	0.347835582038826
tF%28GAA%29H1	-7.52753737359876	-7.22462849321842	-7.76454603931701	-0.464878628045767	3.32800237083465	-0.105702705388019	0.438961073796725	0.335019817786627	0.372825070738793	0.280777817265844	0.316536567291123
tF%28GAA%29H2	-7.99213371797362	-7.96041926322507	-8.02413598878501	-0.0264097490741326	3.47750727202005	-0.0101875428451098	0.496103898294446	0.58961878440305	0.624242292521549	0.607726580512315	0.640321407363727
tF%28GAA%29M	-8.10199453731774	-8.44061031204176	-7.74724290696276	0.713977488251615	3.48522090799604	0.183761056241097	0.406250054912278	0.227914145638325	0.255615193530299	0.145315734876708	0.173038127521432
tF%28GAA%29N	-9.03249397704159	-9.23825009158124	-8.90599308200713	0.235722638518547	3.75243504725546	0.0586956178934284	0.472727288105946	0.415768899847728	0.461801784676159	0.422567079380458	0.459058377954817
tF%28GAA%29P1	-7.94553248829041	-8.20554385250361	-7.64416406102484	0.628062027739379	3.41502802282171	0.165671747391175	0.408854219947247	0.316172113702802	0.355575304393353	0.195926109415152	0.23007567547025
tF%28GAA%29P2	-8.40506546779536	-8.37138826758216	-8.42457338751899	0.0384215102601306	3.71947054329366	0.0129621313220659	0.493506497157804	0.526316113787323	0.561541742857688	0.585500017415637	0.61400510905779
tG%28CCC%29D	-9.63180451563042	-9.90729145554952	-9.45410988022595	0.648369463747868	4.36070170547175	0.11993976454295	0.420779266464565	0.347892427029801	0.38434297244675	0.345650365489041	0.378387651792799
tG%28CCC%29O	-7.87988252192024	-7.9567220061156	-7.74876466002237	0.272541806750052	3.51501046020367	0.0677002195335431	0.459740282522272	0.524174202036102	0.566614899108073	0.438465641246189	0.482901511256897
tG%28GCC%29B	-9.07289411557667	-9.40527465520255	-8.80806208214337	0.709155041622848	3.92917953735103	0.145319132180846	0.424479210342838	0.196130582358523	0.228289955758572	0.202274754482096	0.235431303211196
tG%28GCC%29C	-9.44735734350643	-9.61179426700646	-9.22384480851834	0.278992257299326	4.30478825851939	0.0502853828318179	0.467532485863235	0.45973609196577	0.504137993439193	0.422009308225722	0.466142279474208
tG%28GCC%29D1	-9.26883363622787	-9.29351378116191	-9.2442713023338	-0.00437660460722977	4.00909328626858	-0.00238015304336596	0.5	0.454849026772286	0.497182999999916	0.475419229958824	0.518035788513486
tG%28GCC%29D2	-6.61777636521724	-7.61478262003598	-5.71698526748178	1.92182472850972	2.56158118396004	0.688583951395573	0.205195059258336	2.58131395739097e-05	5.36799388503743e-05	8.65909311015119e-07	1.85526586918555e-06
tG%28GCC%29E	-8.93713912983706	-9.17511663674568	-8.76363393352812	0.249075488317724	4.21874223659641	0.0463820116269468	0.466145852553757	0.372491655286736	0.41039027951521	0.399503412497297	0.429920758502599
tG%28GCC%29F1	-9.46163972260923	-9.66047556315951	-9.20242805200703	0.377809601099138	3.86088137249588	0.0822168065114908	0.457142881415775	0.461436234969579	0.49997752992516	0.491873721854653	0.525824195884245
tG%28GCC%29F2	-9.10813280419874	-9.311776422299	-8.83677028492186	0.597566366950901	4.122492000868	0.118415568336499	0.425974068524625	0.359938122028854	0.404804030774561	0.371522765383932	0.406393909995756
tG%28GCC%29G1	-8.08567773670134	-8.26107665538099	-7.91708050789113	0.292853821236593	3.27667099414181	0.080205069033662	0.457142881415775	0.427843254414453	0.469234527421479	0.37788218854755	0.418814898090909
tG%28GCC%29G2	-9.3167713144719	-9.46683815516927	-9.17683040244588	0.299039902670979	3.95887243520719	0.0608720877757169	0.479166678460872	0.435180566442595	0.475955761485155	0.381427696745206	0.424025248233246
tG%28GCC%29J1	-9.35117963430475	-9.46863117507703	-9.21579715900086	0.336578287616143	4.1007563829416	0.079621963612943	0.459740282522272	0.488501547371692	0.530052357664579	0.53313455790031	0.563744465255211
tG%28GCC%29J2	-9.17083670419464	-9.58571208988985	-8.68967453738001	0.9467212498839	3.74713959861334	0.207676754924964	0.387013053953315	0.155251339770291	0.182159228954808	0.0842177367661704	0.104316756722791
tG%28GCC%29M	-9.45796104152766	-9.70785734647026	-9.24240447540906	0.369148091675934	4.27676291796167	0.0679015189710789	0.473958348090526	0.369290234007931	0.41663242618923	0.386492726767527	0.42831242784003
tG%28GCC%29O1	-9.45189485999643	-9.5524114857199	-9.32388609112359	0.183705123589563	4.27802938147255	0.0502211923643689	0.473958348090526	0.422593138966031	0.464823523435013	0.392468097782166	0.431064205139241
tG%28GCC%29O2	-9.09089605443006	-9.18498363739599	-8.94351260281517	0.132240607970722	3.74723571319554	0.0277535146017795	0.480519491488215	0.489686199062952	0.530472495312786	0.524054411946843	0.56610570800489
tG%28GCC%29P1	-8.71594902989071	-8.73150790349613	-8.68155490734069	0.0581899045390282	3.8783462656059	0.0154730886869323	0.489583339222754	0.503501904122388	0.542303129669993	0.503608739121404	0.544072148001744
tG%28GCC%29P2	-8.10287836726791	-7.85775788507827	-8.32234004463982	-0.349197481740343	3.43237845517883	-0.0853357677882025	0.45572919188353	0.447331829369478	0.48583684136546	0.427557048858868	0.463654099327838
tG%28UCC%29G	-9.3214856649566	-9.29071394311533	-9.3632500017668	-0.0149965073355567	3.982471051088	-0.00310171170294485	0.498701299431443	0.362464255241375	0.396769772551782	0.321534953248521	0.35575711879015
tG%28UCC%29N	-8.87554125208847	-8.61551267006642	-9.10456061655074	-0.336068936228908	3.62727160387667	-0.0647061478675514	0.460937522211308	0.341438518984183	0.377446930137301	0.328792457092901	0.364333771596185
tG%28UCC%29O	-9.62055259605696	-9.7191892158555	-9.54715306417839	0.402762813869933	4.5252209993792	0.0854782647733669	0.464935084746253	0.4859038906473	0.528159809352737	0.435302115522697	0.475656314497465
tH%28GUG%29E1	-7.50368546469434	-7.5393413891358	-7.48645567237675	0.0194646334173472	3.00949304673607	0.00361413298945634	0.492187504416227	0.609559284922095	0.641533959528812	0.518711867703231	0.554797309525833
tH%28GUG%29E2	-6.3375870415233	-7.08823117656026	-5.71608003151748	1.24706475796915	2.74383346614831	0.369526895444494	0.302083465964847	0.0123448621421355	0.0172847880410037	0.00213938231820002	0.00322593013681632
tH%28GUG%29G1	-6.56583797633377	-7.08189190030008	-6.02267970979738	0.994546556342063	2.57917108630334	0.338988447304255	0.325520945610412	0.0152336784120266	0.0213834193062926	0.00608196958771972	0.00869541394979048
tH%28GUG%29G2	-8.53898121755654	-8.78407545554643	-8.33748758509133	0.315127146053273	3.64587021555966	0.070807420759719	0.454545480313275	0.485779210516237	0.525894299922167	0.441761389628196	0.481927690752395
tH%28GUG%29H	-8.9014260462371	-9.06848020603151	-8.75877182900459	0.224026031681808	3.7492132244547	0.0513867948394338	0.467532485863235	0.555844004442783	0.58697577315989	0.530224201623163	0.56469009100678
tH%28GUG%29K	-8.64961904481511	-8.97875264009676	-8.33481576083821	0.525430038294769	3.58973383995244	0.130358996164384	0.434895870760785	0.356209318307729	0.395577520683801	0.214229656988937	0.250178344904039
tH%28GUG%29M	-7.6836724057954	-8.68046950186754	-6.96441082358508	1.51701857121776	3.3797619455197	0.38319733858796	0.289062645019098	0.0158429131809876	0.0204790509050525	0.00202612155564103	0.0031710351643819
tI%28AAU%29B	-9.58031299194151	-9.77995937222363	-9.3294405592563	0.51011282592599	4.24488396770109	0.11699805800171	0.449350678121296	0.492291397594982	0.529539829118273	0.487413021047243	0.516583361708155
tI%28AAU%29D	-9.50544435624435	-9.35032169174669	-9.63945590338262	-0.25149269341423	4.06219336638094	-0.047321030581479	0.471354182908856	0.515436628806498	0.557574905673278	0.494233149585446	0.52847186270569
